word,label,polarity,count,pos_score,neg_score
금리인상/NNG;가능성/NNG;낮췄/VV,1,0.2652049734448614,1,0.15037063904460812,0.08617700645643045
gdp/NNG;증가하/VVX,1,0.26519701958257347,1,0.24598004937222448,0.1687343203920182
근원소비자물가/NNG;상승하/VVX,1,0.2651635805033301,1,0.18068759048823219,0.11236630694762229
물가/NNG;치솟/VV,1,0.2651612580284204,1,0.18625580524838506,0.1171751667264745
추경/NNG;포함해/VVX,1,0.26511323755012794,1,0.1761402347166152,0.10845395717402352
물가/NNG;급등/NNG;따른/VV,1,0.2650799016971246,1,0.18257785892001133,0.11402297404854236
인플레이션/NNG;우려하/VVX,1,0.2650453496859211,1,0.16074391124908607,0.09517633747936781
경기/NNG;부양하/VVX,1,0.2649346961846262,1,0.1763850009315102,0.10871612573364958
경기위축/NNG;의미하/VVX,1,0.26488274621685504,1,0.2130936343223717,0.14044104051882506
저성장/NNG;지속될/VVX,1,0.2647149138046203,1,0.2060648542702265,0.1344229589270546
카드/NNG;꺼내/VV,1,0.26464365074191787,3,0.13822350085748808,0.07582306885761772
재정적자/NNG;감축하/VVX,1,0.26456982035139154,1,0.1726154029833848,0.10556227710590359
금리/NNG;인상했/VVX,1,0.26449983445017033,1,0.12925196434925787,0.0681036131193364
금리인상/NNG;시사하/VVX,1,0.2643594857594449,2,0.1401192416150629,0.0775299892874
정책금리/NNG;올리/VV;않/VX,1,0.2643529005181289,1,0.13239486426021485,0.07085420338142785
물가/NNG;인해/VV,1,0.26434618956111655,2,0.17918614087267265,0.11130511044508919
금리/NNG;올려서/VV,1,0.2643249838377937,1,0.13157068931326044,0.07014821900499264
금리동결/NNG;나설/VV,1,0.26423215481478546,1,0.15146662130016236,0.0873717311956166
자산/NNG;확대하/VVX,1,0.2641871943310756,1,0.1553232126035061,0.09071781916671758
경제/NNG;과열되/VVX,1,0.2641435836659747,1,0.15910508589625502,0.09399934931047044
인플레이션압력/NNG;커질/VV,1,0.2641321263680798,1,0.1820413238427276,0.11383568532743599
성장/NNG;견인하/VVX,1,0.2640309569319843,1,0.25356513952848403,0.17572137975314162
인플레이션압력/NNG;커지/VV,1,0.26401228010811995,1,0.17198273657637028,0.10517138522153192
소비자물가/NNG;올랐/VV,1,0.2639999075302013,1,0.18055648796088739,0.11259002750303591
기준금리/NNG;유지되/VVX,1,0.26393022664304167,1,0.13669578684851846,0.07467280686554896
수입물가/NNG;낮추/VV,1,0.2639147791166969,1,0.17827294969741436,0.11063949776732146
출구전략/NNG;쓰/VV,1,0.26388074670259276,1,0.14430309169207325,0.08126498900432845
유동성함정/NNG;빠지/VV;않/VX,1,0.26381767893307484,1,0.16876679217515686,0.10244374204592023
성장세/NNG;유지하/VVX,1,0.2638144236901696,3,0.2285994370631087,0.1542051601094291
