word,label,polarity,ratio,count,intensity,pos_score,neg_score
극심한/VAX;침체/NNG,1,0.8248501910547208,9.811245471638415,98,9.811245471638415,95.3824484777326,9.72174722908083
경제/NNG;침체/NNG,1,0.8244730840921811,9.790780988308487,3473,9.790780988308487,100.03991660779643,10.21776676725356
우려/NNG;심각/NNG,1,0.8243056763552767,9.781721014547804,160,9.781721014547804,95.5729746706405,9.770568443784095
침체/NNG;가능성/NNG;낮/VA,1,0.8235073119830388,9.738722798174523,65,9.738722798174523,95.04109389391597,9.759092220155498
침체/NNG;벗어나/VV;못하/VX,1,0.823254678103721,9.725187834171955,197,9.725187834171955,96.88228561588595,9.961996340622344
깊/VA;경기/NNG;침체/NNG,1,0.8229583428152528,9.709354930082645,34,9.709354930082645,95.02127083945965,9.786568883691105
경기/NNG;침체/NNG;경기/NNG;침체/NNG,1,0.8227141793812559,9.6963446297922,46,9.6963446297922,96.7289135264729,9.975812248800594
침체/NNG;빠지/VV;가능성/NNG;높/VA,1,0.8224740747103875,9.683581368928248,40,9.683581368928248,95.8640851108873,9.899651942667289
경제/NNG;경기/NNG;침체/NNG,1,0.8211362213164706,9.613019030863759,215,9.613019030863759,93.89369379219362,9.767347124845646
경기/NNG;침체/NNG;길/VA,1,0.8211156520540804,9.611941419255114,60,9.611941419255114,93.56828753564959,9.734587785586061
침체/NNG;탈피/NNG,1,0.8211056355839853,9.611416748733616,33,9.611416748733616,94.18180896179109,9.798951749147735
경기/NNG;침체/NNG;벗어나/VV;못하/VX,1,0.8207468633357246,9.592657950020692,31,9.592657950020692,97.34185046332132,10.147536894413227
침체/NNG;빠지/VV;경고/NNG,1,0.8205462155620717,9.582195716348998,29,9.582195716348998,95.14215876623108,9.929056093469367
침체/NNG;탈출/NNG,1,0.8205148046400467,9.58055975863938,84,9.58055975863938,95.79622526789794,9.999021735813775
부진/NNG;침체/NNG,1,0.8203993782578644,9.57455236764887,26,9.57455236764887,93.30094416495905,9.744679498564386
경제/NNG;심각/NNG,1,0.8198393039714325,9.545499911687903,602,9.545499911687903,96.75299261963085,10.13597962545288
경기/NNG;침체/NNG;가능성/NNG;낮/VA,1,0.8195591365241633,9.531026699324904,38,9.531026699324904,93.58607464102691,9.819096892012247
불안/NNG;확대/NNG,1,0.8195536005919648,9.530741148687252,878,9.530741148687252,96.94658427074802,10.171987965920287
