word,label,polarity,ratio,count,intensity,pos_score,neg_score
외환보유액/NNG;늘/VV,1,0.2310725036017713,1.7142272843168969,440,1.7142272843168969,24.758036311893573,14.44268011505803
상방/NNG;위험/NNG,1,0.23105633188881033,1.714171702542163,885,1.714171702542163,16.79313201444921,9.79664521911343
금리/NNG;인상/NNG;인플레이션/NNG;통제/NNG,1,0.23101886598262453,1.7140429919701061,19,1.7140429919701061,15.865034810458493,9.255914165970458
수입/NNG;증가/NNG;무역/NNG;흑자/NNG,1,0.23101218137749768,1.714020062751897,60,1.714020062751897,27.766984033804004,16.199917747300752
인상/NNG;가능성/NNG;한층/MAG;높/VA,1,0.2309963298698283,1.713965589167844,40,1.713965589167844,18.075939350812234,10.54626736093831
긴축정책/NNG;중단/NNG,1,0.23098559628791307,1.7139287138573147,184,1.7139287138573147,16.452352501008413,9.599204662358016
확장/NNG;지지/NNG,1,0.23098369459181226,1.713922176389807,28,1.713922176389807,15.326601522056007,8.942413916564082
생산성/NNG;성장/NNG,1,0.23081320986337822,1.7133367232480257,24,1.7133367232480257,16.42933288865151,9.58908582634353
물가/NNG;우려/NNG;않/VX,1,0.2307796954293317,1.713221659043377,22,1.713221659043377,15.873421708257895,9.265246924978314
수입/NNG;무역/NNG;흑자/NNG,1,0.23077768671174714,1.713214795215078,26,1.713214795215078,27.27707573274881,15.92157376233984
기업/NNG;원가/NNG;상승/NNG,1,0.230735048528739,1.7130683903253427,26,1.7130683903253427,15.404112157374113,8.99211744514683
물가/NNG;상승/NNG;우려/NNG;완화/NNG,1,0.2307154630164822,1.7130011664933702,27,1.7130011664933702,16.42849063209929,9.590472530575987
소비자/NNG;물가/NNG;수요/NNG;압력/NNG,1,0.23068595801542474,1.7128998884695785,43,1.7128998884695785,15.17697076388731,8.860395675223874
자산/NNG;거품/NNG;부작용/NNG,1,0.23063013883458824,1.7127083199306024,32,1.7127083199306024,15.665447936396223,9.14659417140624
지방/NNG;금리/NNG;인상/NNG,1,0.23051435624890063,1.7123110416470801,23,1.7123110416470801,15.768827353195912,9.20909050380695
인상/NNG;통화/NNG;강세/NNG,1,0.23045279673425467,1.7120998652728818,22,1.7120998652728818,16.2360404883832,9.483115335562175
임금/NNG;상승률/NNG;높/VA,1,0.23044681924607083,1.712079352507326,99,1.712079352507326,14.52046405614527,8.48118636258312
세계/NNG;경제/NNG;안정/NNG;성장/NNG,1,0.23025180493787453,1.7114105945832934,38,1.7114105945832934,15.911639127989574,9.29738262597577
긴축/NNG;우려/NNG;확산/NNG,1,0.23024700382466026,1.7113941412243152,51,1.7113941412243152,17.515195605207822,10.234460422236584
수출/NNG;증가/NNG;수입/NNG;늘/VV,1,0.22998440282098123,1.7104941565403946,39,1.7104941565403946,27.224112735331286,15.91593436974619
저금리/NNG;자산/NNG;거품/NNG,1,0.2298264257787884,1.7099529788074943,23,1.7099529788074943,15.732838467669767,9.200743331925832
전망/NNG;양호/NNG,1,0.2297579994173941,1.709718652205751,243,1.709718652205751,15.447276079272209,9.034981316571173
인플레이션/NNG;기대/NNG;억제/NNG;금리/NNG;인상/NNG,1,0.22961677926663768,1.7092351772359382,29,1.7092351772359382,16.164991849392262,9.457441588309232
금리/NNG;인상/NNG;통화/NNG;강세/NNG,1,0.2296107138542642,1.709214416387118,20,1.709214416387118,16.319592924975375,9.548008002103797
농산물/NNG;가격/NNG;불안/NNG,1,0.22961032089055675,1.7092130647159287,47,1.7092130647159287,14.989724931814436,8.769956912484593
강하/VA;우려/NNG,1,0.22959373318744108,1.7091562976912467,153,1.7091562976912467,17.117495566720997,10.015172743325792
경제/NNG;성장/NNG;양호/NNG,1,0.22949314169688612,1.7088120383199794,39,1.7088120383199794,16.734439086499986,9.793025043850037
지표/NNG;임금/NNG;상승/NNG,1,0.22943381717660868,1.7086090413186041,40,1.7086090413186041,14.765547730076703,8.641852742791013
긴축/NNG;통화정책/NNG;경계/NNG,1,0.2293894070568501,1.7084571188862112,25,1.7084571188862112,17.611985784024775,10.308708125789249
금리/NNG;인상/NNG;가능성/NNG;매우/MAG;높/VA,1,0.2293476179872585,1.708314166151301,88,1.708314166151301,17.67907007551506,10.348840058702217
금리/NNG;상승/NNG;압력/NNG;줄/VV,1,0.22926030057450014,1.7080155054229906,35,1.7080155054229906,15.03181604653088,8.800749172829228
유통구조/NNG;개선/NNG,1,0.2292467265258658,1.7079690842056723,148,1.7079690842056723,14.977510741844812,8.769193119681335
자산/NNG;가격/NNG;급등/NNG,1,0.22919465592371327,1.707791028210175,333,1.707791028210175,15.319253395048907,8.970215408090077
원자재/NNG;가격/NNG;뛰/VV,1,0.2291465583142118,1.7076265764822516,26,1.7076265764822516,15.21058653656835,8.907443082727427
소폭/MAG;성장/NNG,1,0.22913149463192678,1.7075750796575335,42,1.7075750796575335,15.911757365968752,9.3183354310605
흑자/NNG;수출/NNG;증가/NNG,1,0.22909653854614853,1.7074556122845157,19,1.7074556122845157,29.06641288852064,17.02323192439
물가/NNG;수요/NNG;압력/NNG,1,0.22906064506091772,1.7073328771870553,117,1.7073328771870553,14.86042217023609,8.703880988175912
기대/NNG;인플레이션/NNG;강화/NNG,1,0.2290470327768407,1.7072863528743107,24,1.7072863528743107,15.610254028351799,9.14331330656458
금리/NNG;인상/NNG;줄/VV,1,0.2290030835047212,1.7071361436756305,92,1.7071361436756305,16.264712878230398,9.527484341823428
부동산시장/NNG;거품/NNG,1,0.2289127294006619,1.7068273879686333,342,1.7068273879686333,18.59974180463539,10.89725998993473
자본/NNG;수지/NNG;악화/NNG,1,0.22878563958833242,1.7063932314706751,28,1.7063932314706751,30.61752923167259,17.942833261993492
악화/NNG;경상/NNG;수지/NNG;흑자/NNG,1,0.22877914977821176,1.7063710637402418,26,1.7063710637402418,30.560782206531727,17.909810389977373
금리/NNG;상승/NNG;압력/NNG;완화/NNG,1,0.22876542924870857,1.7063241622119112,246,1.7063241622119112,15.842509912336034,9.284583939665579
수출/NNG;증가/NNG;수입/NNG;증가/NNG,1,0.22873019918936088,1.7062038643819706,105,1.7062038643819706,25.72233898193842,15.075771142539107
인플레이션/NNG;급등/NNG,1,0.22852866255280035,1.7055156952392891,186,1.7055156952392891,15.015575658684947,8.804126341726931
수입/NNG;늘/VV;무역/NNG;흑자/NNG,1,0.2284648388789535,1.7052978826842422,18,1.7052978826842422,27.84562968407486,16.328894773647495
물가/NNG;상승/NNG;약화/NNG,1,0.22844340315966402,1.7052246932241109,20,1.7052246932241109,16.265838392942282,9.538824096071501
인플레이션/NNG;잘/MAG;억제/NNG,1,0.2283537700010807,1.7049188205023476,54,1.7049188205023476,15.537535758725388,9.113358109418556
부동산/NNG;가격/NNG;급등/NNG,1,0.22818383723851215,1.704339122123979,701,1.704339122123979,15.528685479011038,9.11126505132318
투자/NNG;가격/NNG;자본/NNG;수지/NNG;흑자/NNG,1,0.22815986499212793,1.7042574018004124,25,1.7042574018004124,29.89873462024325,17.54355567924048
