word,label,polarity,intencity
유가/NNG;상향/NNG,1,0.25667818573832635,6.292864402168103
통안채/NNG;금리/NNG;오른/VV,1,0.25649843531311506,6.2892986537871405
금리/NNG;급등/NNG;영향/NNG,1,0.25532083182824106,6.26593827667165
견조/NNG;성장/NNG;있/VV,1,0.25532083182824106,6.26593827667165
비농업/NNG;고용창출/NNG;호조/NNG,1,0.2504652716471412,6.169617470564671
통안채/NNG;상승/NNG,1,0.24465507185483107,6.054359270323159
신용경색/NNG;확산/NNG;방지/NNG,1,0.24446507770867085,6.050590315016006
지표금리/NNG;상승/NNG;나타냈/VV,1,0.24446507770867085,6.050590315016006
회사채/NNG;금리/NNG;오른/VV,1,0.24446507770867085,6.050590315016006
엔화/NNG;나타내/VV;높/VA,1,0.24446507770867085,6.050590315016006
국고채/NNG;지표금리/NNG;오른/VV;상승/NNG,1,0.24266351331949917,6.014852289382198
통안증권/NNG;금리/NNG;올랐/VV,1,0.24171307595158756,5.995998256064315
국고채/NNG;금리/NNG;뛰/VV,1,0.23958343999322326,5.953752203173751
지표금리/NNG;오른/VV;상승/NNG,1,0.23609670910126712,5.884585162159907
통안채/NNG;오른/VV,1,0.23427953758704845,5.848537534583281
통안채/NNG;금리/NNG;높/VA,1,0.23427953758704845,5.848537534583281
지표금리/NNG;높/VA,1,0.23427953758704845,5.848537534583281
견조/NNG;성장/NNG;있/VV;방향/NNG,1,0.222982738423894,5.624440466224587
금리/NNG;상승/NNG;거래/NNG,1,0.22224176891603883,5.609741692522819
고용창출/NNG;호조/NNG;보일/VV,1,0.22193058035476848,5.603568577175695
인플레이션/NNG;예상/NNG;완화/NNG,1,0.22193058035476848,5.603568577175695
근원/NNG;인플레이션/NNG;안정/NNG,1,0.22193058035476848,5.603568577175695
기준금리/NNG;인상/NNG;보이/VV,1,0.22193058035476848,5.603568577175695
금리/NNG;상승/NNG;높/VA,1,0.22193058035476848,5.603568577175695
채권/NNG;늘어나/VV,1,0.22193058035476848,5.603568577175695
달러화/NNG;엔화/NNG;나타내/VV;높/VA,1,0.22193058035476848,5.603568577175695
성장세/NNG;회복/NNG;있/VV,1,0.22193058035476848,5.603568577175695
금융시장/NNG;안정성/NNG;저해/NNG,1,0.21951209502524263,5.555592556323439
금리/NNG;낮/VA;수준/NNG;보이/VV,1,0.21951209502524263,5.555592556323439
경제/NNG;활력/NNG;회복/NNG,1,0.21951209502524263,5.555592556323439
변동성지수/NNG;하락/NNG,1,0.21951209502524263,5.555592556323439
금리/NNG;인상/NNG;임/VCP;시사/NNG,1,0.21951209502524263,5.555592556323439
gdp/NNG;호전/NNG,1,0.21951209502524263,5.555592556323439
비관론/NNG;완화/NNG,1,0.21951209502524263,5.555592556323439
원화/NNG;달러화/NNG;약세/NNG;보였/VV,1,0.21951209502524263,5.555592556323439
gdp/NNG;낮/VA;수준/NNG,1,0.21951209502524263,5.555592556323439
물가상승률/NNG;급락/NNG,1,0.21951209502524263,5.555592556323439
수출/NNG;완만한/VAX;회복세/NNG,1,0.21951209502524263,5.555592556323439
금리/NNG;안정/NNG;있/VV,1,0.21951209502524263,5.555592556323439
소비자/NNG;선호/NNG,1,0.21951209502524263,5.555592556323439
국제/NNG;유가/NNG;하락세/NNG;나타내/VV,1,0.21951209502524263,5.555592556323439
경제/NNG;성장/NNG;할/VV,1,0.21951209502524263,5.555592556323439
내구재/NNG;주문/NNG;개선/NNG,1,0.21951209502524263,5.555592556323439
원달러/NNG;넘어서/VV,1,0.21951209502524263,5.555592556323439
수익/NNG;내/VV;위해/VV,1,0.21951209502524263,5.555592556323439
국채선물/NNG;내린/VV;거래/NNG;마쳤/VV,1,0.21951209502524263,5.555592556323439
외화자금/NNG;시장/NNG;스왑/NNG;상승/NNG,1,0.21951209502524263,5.555592556323439
금리/NNG;높/VA;마쳤/VV,1,0.21951209502524263,5.555592556323439
신용경색/NNG;문제/NNG;해소/NNG,1,0.21951209502524263,5.555592556323439
대출/NNG;받/VV;부담/NNG,1,0.21951209502524263,5.555592556323439
