word,label,polarity,count,pos_count,neg_count,neu_count,pos_score,neg_score
채권수익률/NNG;하락/NNG;하/XSV,1,0.21870284434585052,22,12,10,24,0.5099864790464113,0.3268890889338047
성장/NNG;뒷받침/NNG;하/XSV,1,0.21870284434585052,22,12,10,12,0.5099864790464113,0.3268890889338047
달러엔/NNG;시장/NNG;하락/NNG;한/XSA,1,0.21870284434585052,22,12,10,19,0.5099864790464113,0.3268890889338047
국채금리/NNG;올랐/VV,1,0.21870284434585052,22,12,10,26,0.5099864790464113,0.3268890889338047
신용등급/NNG;하락/NNG;하/XSV,1,0.21870284434585052,22,12,10,36,0.5099864790464113,0.3268890889338047
변동폭/NNG;커질/VV,1,0.21870284434585052,22,12,10,17,0.5099864790464113,0.3268890889338047
선행지수/NNG;하락/NNG;하/XSV,1,0.21870284434585052,22,12,10,17,0.5099864790464113,0.3268890889338047
유가/NNG;급락/NNG;했/XSV,1,0.21870284434585052,22,12,10,17,0.5099864790464113,0.3268890889338047
회사채/NNG;금리/NNG;하락/NNG;한/XSA,1,0.21418342550871117,41,22,19,53,0.5869852096084333,0.3798276780445031
경기둔화우려/NNG;따른/VV,1,0.21418342550871117,41,22,19,33,0.5869852096084333,0.3798276780445031
국채금리/NNG;급등/NNG;하/XSV,1,0.21418342550871117,41,22,19,57,0.5869852096084333,0.3798276780445031
채권금리/NNG;상승/NNG;한/XSA,1,0.21120183898279077,87,46,41,77,0.710362579069351,0.4625423421172769
금리인하/NNG;어려울/VA,1,0.20978148064756885,43,23,20,14,0.5926360837642273,0.38703493662809324
변동성/NNG;확대/NNG;시키/XSV,1,0.2091709474128416,24,13,11,21,0.5163381463310548,0.3376376158438043
순이익/NNG;줄어들/VV,1,0.2091709474128416,24,13,11,24,0.5163381463310548,0.3376376158438043
인플레이션위험/NNG;상존/NNG;해/XSV,1,0.2091709474128416,24,13,11,20,0.5163381463310548,0.3376376158438043
불확실성/NNG;완화/NNG;하/XSV,1,0.2091709474128416,24,13,11,14,0.5163381463310548,0.3376376158438043
금리/NNG;유지/NNG;되/XSV,1,0.2091709474128416,24,13,11,16,0.5163381463310548,0.3376376158438043
주택가격/NNG;급락/NNG;하/XSV,1,0.2091709474128416,24,13,11,4,0.5163381463310548,0.3376376158438043
달러화/NNG;반락/NNG;했/XSV,1,0.2091709474128416,24,13,11,13,0.5163381463310548,0.3376376158438043
불안심리/NNG;해소/NNG;되/XSV;않/VX,1,0.2091709474128416,24,13,11,10,0.5163381463310548,0.3376376158438043
성장/NNG;견인/NNG;하/XSV,1,0.2091709474128416,24,13,11,26,0.5163381463310548,0.3376376158438043
환율하락/NNG;따른/VV,1,0.2084925571012226,150,79,71,83,0.7744770497690567,0.5071555247719783
성장/NNG;가능/NNG;하/XSV,1,0.20647400237427194,68,36,32,35,0.667068071743977,0.4386666147983773
기준금리인상/NNG;앞두/VV,1,0.20576885315167925,45,24,21,44,0.5981790488097816,0.3939446136097714
수출/NNG;둔화/NNG;되/XSV,1,0.20576885315167925,45,24,21,26,0.5981790488097816,0.3939446136097714
금리인하/NNG;기대/NNG;높/VA,1,0.20209165454432432,47,25,22,44,0.6036090055226372,0.4005821725281527
원달러/NNG;상승/NNG;하/XSV,1,0.20209165454432432,47,25,22,45,0.6036090055226372,0.4005821725281527
채권/NNG;시장/NNG;우호적/VAX;작용/NNG,1,0.20155804391713406,72,38,34,81,0.6745645052576876,0.44816967781851375
수요/NNG;부진/NNG;한/XSA,1,0.20125100601613521,26,14,12,26,0.522735862045972,0.34751951073536286
실적개선/NNG;기대/NNG;되/XSV,1,0.20125100601613521,26,14,12,34,0.522735862045972,0.34751951073536286
기준금리인상/NNG;가능성/NNG;커지/VV,1,0.20125100601613521,26,14,12,13,0.522735862045972,0.34751951073536286
회사채/NNG;금리/NNG;상승/NNG;했/XSV,1,0.20125100601613521,26,14,12,31,0.522735862045972,0.34751951073536286
기준금리/NNG;인상/NNG;될/XSV,1,0.19926044501714135,457,240,217,427,0.7844183109061261,0.5236552825429355
물가상승압력/NNG;작용/NNG;할/XSV,1,0.19870546824670043,49,26,23,19,0.608921787676779,0.40696878895593713
금리/NNG;올리/VV,1,0.1984381257914316,941,494,447,804,0.7839995409481588,0.5242725207539847
성장/NNG;이끌/VV,1,0.19557336142796067,51,27,24,39,0.6141140446496298,0.41312226405105235
물가/NNG;안정적/VAX;인/VCP,1,0.19557336142796067,51,27,24,24,0.6141140446496298,0.41312226405105235
금리인상/NNG;인한/VV,1,0.19537869567761312,103,54,49,45,0.7279443153865071,0.48989555431779447
물가상승/NNG;이/VCP,1,0.1945651139796356,28,15,13,20,0.5291453957695365,0.3567096131744612
금리/NNG;올리/VV;어려울/VA,1,0.1945651139796356,28,15,13,10,0.5291453957695365,0.3567096131744612
금리/NNG;올릴/VV;없/VA,1,0.1945651139796356,28,15,13,30,0.5291453957695365,0.3567096131744612
심리지표/NNG;개선/NNG;되/XSV,1,0.1945651139796356,28,15,13,26,0.5291453957695365,0.3567096131744612
순이익/NNG;증가/NNG;할/XSV,1,0.1945651139796356,28,15,13,16,0.5291453957695365,0.3567096131744612
순이익/NNG;늘어난/VV,1,0.1945651139796356,28,15,13,24,0.5291453957695365,0.3567096131744612
국제/NNG;유가/NNG;상승/NNG;했/XSV,1,0.1945651139796356,28,15,13,17,0.5291453957695365,0.3567096131744612
수출/NNG;감소/NNG;할/XSV,1,0.1945651139796356,28,15,13,16,0.5291453957695365,0.3567096131744612
성장/NNG;가능성/NNG;높/VA,1,0.1945651139796356,28,15,13,18,0.5291453957695365,0.3567096131744612
대출/NNG;증가/NNG;했/XSV,1,0.1945651139796356,28,15,13,28,0.5291453957695365,0.3567096131744612
경제성장/NNG;할/XSV,1,0.1945651139796356,28,15,13,11,0.5291453957695365,0.3567096131744612
달러화/NNG;강세/NNG;보이/VV,1,0.19366072951239022,105,55,50,117,0.7297204317546261,0.4928473646053135
금리/NNG;우호적/VAX;인/VCP,1,0.18995237878696147,55,29,26,60,0.6241270677362168,0.42478813119509523
채권/NNG;시장/NNG;국채선물/NNG;하락/NNG;한/XSA,1,0.18995237878696147,55,29,26,77,0.6241270677362168,0.42478813119509523
국제/NNG;유가/NNG;급등/NNG;하/XSV,1,0.18995237878696147,55,29,26,33,0.6241270677362168,0.42478813119509523
기준금리/NNG;동결/NNG;했으나/XSV,1,0.18884440090353594,30,16,14,34,0.5355391529010509,0.3653327246801892
금리차/NNG;축소/NNG;되/XSV,1,0.18884440090353594,30,16,14,40,0.5355391529010509,0.3653327246801892
외환시장/NNG;현물환/NNG;상승/NNG;했/XSV,1,0.18884440090353594,30,16,14,20,0.5355391529010509,0.3653327246801892
국채수익률/NNG;오른/VV,1,0.18884440090353594,30,16,14,19,0.5355391529010509,0.3653327246801892
순이익/NNG;늘/VV,1,0.18884440090353594,30,16,14,28,0.5355391529010509,0.3653327246801892
원화/NNG;약세/NNG;따른/VV,1,0.18884440090353594,30,16,14,22,0.5355391529010509,0.3653327246801892
수익/NNG;줄어들/VV,1,0.18884440090353594,30,16,14,22,0.5355391529010509,0.3653327246801892
자산/NNG;줄이/VV,1,0.18884440090353594,30,16,14,15,0.5355391529010509,0.3653327246801892
금리/NNG;동결/NNG;해/XSV,1,0.18884440090353594,30,16,14,20,0.5355391529010509,0.3653327246801892
기준금리/NNG;동결/NNG;됐/XSV,1,0.18741514858422836,57,30,27,66,0.6289443710644064,0.43032474410862676
금리/NNG;올라갈/VV,1,0.18733595996346808,86,45,41,59,0.6970258145582715,0.47698444741704843
금리인상/NNG;나서/VV,1,0.18668291225292055,161,84,77,149,0.7676050878158265,0.5259941017545154
국채수익률/NNG;하락/NNG;한/XSA,1,0.1850336863396429,59,31,28,80,0.6336340833946438,0.43567739574208236
국고채/NNG;금리/NNG;국고/NNG;지표물/NNG;인/VCP;오른/VV,1,0.1850336863396429,59,31,28,50,0.6336340833946438,0.43567739574208236
엔화/NNG;유로화/NNG;강세/NNG;나타냈/VV,1,0.1838923570797517,32,17,15,15,0.5418947508716928,0.3734801385283129
금리/NNG;하락세/NNG;보이/VV,1,0.1838923570797517,32,17,15,34,0.5418947508716928,0.3734801385283129
채권/NNG;시장/NNG;우호적/VAX;일/VCP,1,0.1838923570797517,32,17,15,25,0.5418947508716928,0.3734801385283129
